Name,Brand,Price,Image URL,Product URL
Vans 'Chukka LX' Sneakers,Vans,506,https://cdn-images.farfetch-contents.com/14/54/69/89/14546989_22146243_300.jpg,https://www.farfetch.com/de/shopping/men/vans-chukka-lx-sneakers-item-14517623.aspx
Nike 'LeBron 16' Sneakers,Nike,360,https://cdn-images.farfetch-contents.com/14/54/61/32/14546132_22315725_300.jpg,https://www.farfetch.com/de/shopping/men/nike-lebron-16-sneakers-item-14517622.aspx
Nike 'Kyrie 5' Sneakers,Nike,359,https://cdn-images.farfetch-contents.com/14/54/61/32/14546132_22315727_300.jpg,https://www.farfetch.com/de/shopping/men/nike-kyrie-5-sneakers-item-14517619.aspx
Nike 'Hyperdunk X TB' Sneakers,Nike,282,https://cdn-images.farfetch-contents.com/14/54/58/40/14545840_26111269_300.jpg,https://www.farfetch.com/de/shopping/men/nike-hyperdunk-x-tb-sneakers-item-14517613.aspx
ASICS 'GEL-KAYANO 5 360' Sneakers,ASICS,406,https://cdn-images.farfetch-contents.com/14/54/58/40/14545840_26111270_300.jpg,https://www.farfetch.com/de/shopping/men/asics-gel-kayano-5-360-sneakers-item-14517609.aspx
Vans 'Authentic' Sneakers,Vans,65,https://cdn-images.farfetch-contents.com/14/54/51/68/14545168_22110035_300.jpg,https://www.farfetch.com/de/shopping/men/vans-authentic-sneakers-item-14517602.aspx
Karl Lagerfeld Spitze Derby-Schuhe,Karl Lagerfeld,235,https://cdn-images.farfetch-contents.com/14/54/51/68/14545168_22110036_300.jpg,https://www.farfetch.com/de/shopping/men/karl-lagerfeld-spitze-derby-schuhe-item-14517074.aspx
Converse 'CT70 Archive American Flag' High-Top-Sneakers,Converse,137,https://cdn-images.farfetch-contents.com/14/54/51/31/14545131_22328698_300.jpg,https://www.farfetch.com/de/shopping/men/converse-ct70-archive-american-flag-high-top-sneakers-item-14514493.aspx
Converse 'CT70 Archive Remix Flag' Sneakers,Converse,79,https://cdn-images.farfetch-contents.com/14/54/51/31/14545131_22328700_300.jpg,https://www.farfetch.com/de/shopping/men/converse-ct70-archive-remix-flag-sneakers-item-14514492.aspx
Prada Sneakers mit Schnürung,Prada,550,https://cdn-images.farfetch-contents.com/14/54/49/78/14544978_24480028_300.jpg,https://www.farfetch.com/de/shopping/men/prada-sneakers-mit-schnurung-item-14512633.aspx
Suicoke Loafer mit Einsätzen,Suicoke,255,https://cdn-images.farfetch-contents.com/14/54/49/78/14544978_24480036_300.jpg,https://www.farfetch.com/de/shopping/men/suicoke-loafer-mit-einsatzen-item-14512416.aspx
Nike 'Air Max 90' Sneakers,Nike,401,https://cdn-images.farfetch-contents.com/14/54/49/24/14544924_23834890_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-sneakers-item-14511933.aspx
Golden Goose 'Superstar' Sneakers,Golden Goose,375,https://cdn-images.farfetch-contents.com/14/54/49/24/14544924_23834891_300.jpg,https://www.farfetch.com/de/shopping/men/golden-goose-superstar-sneakers-item-14511486.aspx
Nike 'LeBron Icon' Sneakers,Nike,132,https://cdn-images.farfetch-contents.com/14/54/48/76/14544876_24170557_300.jpg,https://www.farfetch.com/de/shopping/men/nike-lebron-icon-sneakers-item-14511300.aspx
Nike 'Air Max 270 React' Sneakers,Nike,203,https://cdn-images.farfetch-contents.com/14/54/48/76/14544876_24170559_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-270-react-sneakers-item-14511290.aspx
Kenzo Pantoletten mit Tiger,Kenzo,125,https://cdn-images.farfetch-contents.com/14/54/32/06/14543206_22183972_300.jpg,https://www.farfetch.com/de/shopping/men/kenzo-pantoletten-mit-tiger-item-14509695.aspx
Holland & Holland Klassische Oxford-Schuhe,Holland & Holland,634,https://cdn-images.farfetch-contents.com/14/54/32/06/14543206_22183979_300.jpg,https://www.farfetch.com/de/shopping/men/holland-holland-klassische-oxford-schuhe-item-14509456.aspx
Holland & Holland Oxford-Schuhe mit klobiger Sohle,Holland & Holland,634,https://cdn-images.farfetch-contents.com/14/54/32/05/14543205_22183950_300.jpg,https://www.farfetch.com/de/shopping/men/holland-holland-oxford-schuhe-mit-klobiger-sohle-item-14509454.aspx
Holland & Holland Stiefel mit Schnürung,Holland & Holland,801,https://cdn-images.farfetch-contents.com/14/54/32/05/14543205_22183956_300.jpg,https://www.farfetch.com/de/shopping/men/holland-holland-stiefel-mit-schnurung-item-14509451.aspx
Converse 'CT70' Sneakers mit Pailletten,Converse,69,https://cdn-images.farfetch-contents.com/14/54/27/70/14542770_22200354_300.jpg,https://www.farfetch.com/de/shopping/men/converse-ct70-sneakers-mit-pailletten-item-14508931.aspx
adidas 'Stan Smith' Sneakers,adidas,117,https://cdn-images.farfetch-contents.com/14/54/27/70/14542770_22200358_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-stan-smith-sneakers-item-14508787.aspx
Moncler 'Tristan' Sneaker-Boots,Moncler,595,https://cdn-images.farfetch-contents.com/14/54/20/47/14542047_22568094_300.jpg,https://www.farfetch.com/de/shopping/men/moncler-tristan-sneaker-boots-item-14508692.aspx
Hogan Klassische Sneakers,Hogan,325,https://cdn-images.farfetch-contents.com/14/54/20/47/14542047_22568095_300.jpg,https://www.farfetch.com/de/shopping/men/hogan-klassische-sneakers-item-14508581.aspx
Nike 'Air Jordan 10' Sneakers,Nike,305,https://cdn-images.farfetch-contents.com/14/53/89/67/14538967_22180442_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-jordan-10-sneakers-item-14508466.aspx
Jordan 'Air Jordan 1' Sneakers,Jordan,484,https://cdn-images.farfetch-contents.com/14/53/89/67/14538967_22180443_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-sneakers-item-14508410.aspx
Jordan 'Air Jordan 12' Sneakers,Jordan,642,https://cdn-images.farfetch-contents.com/14/53/89/64/14538964_22180434_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-12-sneakers-item-14508409.aspx
Prada Derby-Schuhe mit Schnürung,Prada,630,https://cdn-images.farfetch-contents.com/14/53/89/64/14538964_22180435_300.jpg,https://www.farfetch.com/de/shopping/men/prada-derby-schuhe-mit-schnurung-item-14506635.aspx
Prada Derby-Schuhe mit Schnürung,Prada,630,https://cdn-images.farfetch-contents.com/14/53/89/62/14538962_22180426_300.jpg,https://www.farfetch.com/de/shopping/men/prada-derby-schuhe-mit-schnurung-item-14506631.aspx
Prada Stiefel mit Reißverschluss,Prada,720,https://cdn-images.farfetch-contents.com/14/53/89/62/14538962_22180427_300.jpg,https://www.farfetch.com/de/shopping/men/prada-stiefel-mit-reiverschluss-item-14506556.aspx
Prada Chelsea-Boots,Prada,790,https://cdn-images.farfetch-contents.com/14/53/89/60/14538960_22177406_300.jpg,https://www.farfetch.com/de/shopping/men/prada-chelsea-boots-item-14506555.aspx
Diadora 'Equipe SW Heritage' Sneakers,Diadora,168,https://cdn-images.farfetch-contents.com/14/53/89/60/14538960_22177408_300.jpg,https://www.farfetch.com/de/shopping/men/diadora-equipe-sw-heritage-sneakers-item-14506478.aspx
Prada Klassische Derby-Schuhe,Prada,750,https://cdn-images.farfetch-contents.com/14/53/89/22/14538922_22180390_300.jpg,https://www.farfetch.com/de/shopping/men/prada-klassische-derby-schuhe-item-14506405.aspx
Premiata Glänzende Chelsea-Boots,Premiata,395,https://cdn-images.farfetch-contents.com/14/53/89/22/14538922_22180391_300.jpg,https://www.farfetch.com/de/shopping/men/premiata-glanzende-chelsea-boots-item-14505957.aspx
Dr. Martens Stiefel mit dicker Sohle,Dr. Martens,215,https://cdn-images.farfetch-contents.com/14/59/26/46/14592646_22412837_300.jpg,https://www.farfetch.com/de/shopping/men/dr-martens-stiefel-mit-dicker-sohle-item-14592646.aspx
Nike 'Air Zoom Spiridon '16' Sneakers,Nike,192,https://cdn-images.farfetch-contents.com/14/59/26/46/14592646_22412842_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-zoom-spiridon-16-sneakers-item-14592355.aspx
Nike 'Kyrie NBA 2K18 Road to 99' High-Top-Sneakers,Nike,3226,https://cdn-images.farfetch-contents.com/14/59/23/55/14592355_22401568_300.jpg,https://www.farfetch.com/de/shopping/men/nike-kyrie-nba-2k18-road-to-99-high-top-sneakers-item-14592354.aspx
adidas 'Nizza RF' Sneakers,adidas,92,https://cdn-images.farfetch-contents.com/14/59/23/55/14592355_22401570_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-nizza-rf-sneakers-item-14592352.aspx
Vans 'Nightmare Before Christmas Jack' Sneakers,Vans,120,https://cdn-images.farfetch-contents.com/14/59/23/54/14592354_22401546_300.jpg,https://www.farfetch.com/de/shopping/men/vans-nightmare-before-christmas-jack-sneakers-item-14592351.aspx
Vans 'SK8 HI Jacks Lament' Sneakers,Vans,120,https://cdn-images.farfetch-contents.com/14/59/23/54/14592354_22401550_300.jpg,https://www.farfetch.com/de/shopping/men/vans-sk8-hi-jacks-lament-sneakers-item-14592348.aspx
adidas 'Nizza Hi RFS Customized' High-Top-Sneakers,adidas,102,https://cdn-images.farfetch-contents.com/14/59/23/52/14592352_22383190_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-nizza-hi-rfs-customized-high-top-sneakers-item-14592342.aspx
Nike 'Dunk Low Pro SB' Sneakers,Nike,2482,https://cdn-images.farfetch-contents.com/14/59/23/52/14592352_22383197_300.jpg,https://www.farfetch.com/de/shopping/men/nike-dunk-low-pro-sb-sneakers-item-14592103.aspx
Nike 'Dunk High Pro SB' Sneakers,Nike,806,https://cdn-images.farfetch-contents.com/14/59/23/51/14592351_22401531_300.jpg,https://www.farfetch.com/de/shopping/men/nike-dunk-high-pro-sb-sneakers-item-14592101.aspx
Reebok 'Ventilator Supreme CNL LA' Sneakers,Reebok,406,https://cdn-images.farfetch-contents.com/14/59/23/51/14592351_22401534_300.jpg,https://www.farfetch.com/de/shopping/men/reebok-ventilator-supreme-cnl-la-sneakers-item-14592018.aspx
Jordan Jordan x SoleFly 'Air Jordan 1 High OG' Sneakers,Jordan,7239,https://cdn-images.farfetch-contents.com/14/59/23/48/14592348_22401484_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-jordan-x-solefly-air-jordan-1-high-og-sneakers-item-14592016.aspx
Nike 'Dunk High Pro Premium SB' Sneakers,Nike,484,https://cdn-images.farfetch-contents.com/14/59/23/48/14592348_22401488_300.jpg,https://www.farfetch.com/de/shopping/men/nike-dunk-high-pro-premium-sb-sneakers-item-14592014.aspx
Nike 'Air Max 90' Sneakers,Nike,642,https://cdn-images.farfetch-contents.com/14/59/23/42/14592342_22383116_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-sneakers-item-14592013.aspx
New Balance '997' Sneakers,New Balance,1173,https://cdn-images.farfetch-contents.com/14/59/23/42/14592342_22383124_300.jpg,https://www.farfetch.com/de/shopping/men/new-balance-997-sneakers-item-14592011.aspx
Nike 'Air Zoom Generation' Sneakers,Nike,969,https://cdn-images.farfetch-contents.com/14/59/21/03/14592103_22401430_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-zoom-generation-sneakers-item-14592008.aspx
adidas by Pharrell Williams 'Solar Hu Glide' Sneakers,adidas by Pharrell Williams,160,https://cdn-images.farfetch-contents.com/14/59/21/03/14592103_22401434_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-by-pharrell-williams-solar-hu-glide-sneakers-item-14591991.aspx
Nike Nike x Stussy 'Air Max 95' Sneakers,Nike,885,https://cdn-images.farfetch-contents.com/14/59/21/01/14592101_22401412_300.jpg,https://www.farfetch.com/de/shopping/men/nike-nike-x-stussy-air-max-95-sneakers-item-14591987.aspx
Vans 'Slip-On Pro' Sneakers,Vans,120,https://cdn-images.farfetch-contents.com/14/59/21/01/14592101_22401416_300.jpg,https://www.farfetch.com/de/shopping/men/vans-slip-on-pro-sneakers-item-14591985.aspx
Nike 'KD 5' Sneakers,Nike,321,https://cdn-images.farfetch-contents.com/14/59/20/18/14592018_22401286_300.jpg,https://www.farfetch.com/de/shopping/men/nike-kd-5-sneakers-item-14591978.aspx
Nike 'Air Max 95 SE' Sneakers,Nike,546,https://cdn-images.farfetch-contents.com/14/59/20/18/14592018_22401291_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-95-se-sneakers-item-14591966.aspx
Nike 'Air Max 95 Essential' Sneakers,Nike,321,https://cdn-images.farfetch-contents.com/14/59/20/16/14592016_22383081_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-95-essential-sneakers-item-14591965.aspx
Nike 'Air Presto x DB' Sneakers,Nike,192,https://cdn-images.farfetch-contents.com/14/59/20/16/14592016_22383089_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-presto-x-db-sneakers-item-14591958.aspx
adidas 'ULTRABOOST' Sneakers,adidas,109,https://cdn-images.farfetch-contents.com/14/59/20/14/14592014_22396863_300.jpg,https://www.farfetch.com/de/shopping/men/adidas-ultraboost-sneakers-item-14591955.aspx
Converse 'Chuck 70' High-Top-Sneakers,Converse,399,https://cdn-images.farfetch-contents.com/14/59/20/14/14592014_22396864_300.jpg,https://www.farfetch.com/de/shopping/men/converse-chuck-70-high-top-sneakers-item-14591949.aspx
Nike 'Air Max 90 EX ID' Sneakers,Nike,806,https://cdn-images.farfetch-contents.com/14/59/20/13/14592013_22396859_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-ex-id-sneakers-item-14591948.aspx
Gucci Stiefel mit Shearling-Futter,Gucci,752,https://cdn-images.farfetch-contents.com/14/59/20/13/14592013_22396860_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-stiefel-mit-shearling-futter-item-14591860.aspx
Jordan 'Air Jordan 1' High-Top-Sneakers,Jordan,288,https://cdn-images.farfetch-contents.com/14/59/20/11/14592011_22378153_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-high-top-sneakers-item-14591466.aspx
Saint Laurent 'SI10' Sneakers,Saint Laurent,446,https://cdn-images.farfetch-contents.com/14/59/20/11/14592011_22378155_300.jpg,https://www.farfetch.com/de/shopping/men/saint-laurent-si10-sneakers-item-14590857.aspx
Officine Creative Chelsea-Boots,Officine Creative,399,https://cdn-images.farfetch-contents.com/14/59/20/08/14592008_22382907_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-chelsea-boots-item-14590427.aspx
Officine Creative Flache Schnürstiefel,Officine Creative,395,https://cdn-images.farfetch-contents.com/14/59/20/08/14592008_22382923_300.jpg,https://www.farfetch.com/de/shopping/men/officine-creative-flache-schnurstiefel-item-14590418.aspx
BOSS Sneakers mit Wildledereinsätzen,BOSS,293,https://cdn-images.farfetch-contents.com/14/59/19/91/14591991_22376975_300.jpg,https://www.farfetch.com/de/shopping/men/boss-sneakers-mit-wildledereinsatzen-item-14589993.aspx
Nike 'Air Max 200' Sneakers,Nike,126,https://cdn-images.farfetch-contents.com/14/59/19/91/14591991_22376978_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-200-sneakers-item-14589661.aspx
Zespa Sneakers mit Schnürung,Zespa,250,https://cdn-images.farfetch-contents.com/14/59/19/87/14591987_22396824_300.jpg,https://www.farfetch.com/de/shopping/men/zespa-sneakers-mit-schnurung-item-14589306.aspx
Moschino High-Top-Sneakers mit Logo,Moschino,350,https://cdn-images.farfetch-contents.com/14/59/19/87/14591987_22396825_300.jpg,https://www.farfetch.com/de/shopping/men/moschino-high-top-sneakers-mit-logo-item-14589112.aspx
Henderson Baracco Penny-Loafer,Henderson Baracco,390,https://cdn-images.farfetch-contents.com/14/59/19/85/14591985_22401266_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-penny-loafer-item-14589004.aspx
Henderson Baracco Penny-Loafer,Henderson Baracco,390,https://cdn-images.farfetch-contents.com/14/59/19/85/14591985_22401270_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-penny-loafer-item-14589002.aspx
Henderson Baracco Loafer mit Quasten,Henderson Baracco,390,https://cdn-images.farfetch-contents.com/14/59/19/78/14591978_22396802_300.jpg,https://www.farfetch.com/de/shopping/men/henderson-baracco-loafer-mit-quasten-item-14589001.aspx
Suicoke Suicoke x Aimé Leon Dore 'Hobbs' Stiefel,Suicoke,360,https://cdn-images.farfetch-contents.com/14/59/19/78/14591978_22396804_300.jpg,https://www.farfetch.com/de/shopping/men/suicoke-suicoke-x-aime-leon-dore-hobbs-stiefel-item-14588784.aspx
Converse 'Golf Le Fleur Ox' Sneakers,Converse,358,https://cdn-images.farfetch-contents.com/14/59/19/66/14591966_22380600_300.jpg,https://www.farfetch.com/de/shopping/men/converse-golf-le-fleur-ox-sneakers-item-14588549.aspx
Nike 'Air Max 97' Sneakers,Nike,161,https://cdn-images.farfetch-contents.com/14/59/19/66/14591966_22380609_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-97-sneakers-item-14588355.aspx
Marsèll Derby-Schuhe,Marsèll,398,https://cdn-images.farfetch-contents.com/14/59/19/65/14591965_22380572_300.jpg,https://www.farfetch.com/de/shopping/men/marsell-derby-schuhe-item-14586651.aspx
Dsquared2 '551' Sneakers,Dsquared2,300,https://cdn-images.farfetch-contents.com/14/59/19/65/14591965_22380579_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-551-sneakers-item-14585557.aspx
Dsquared2 '251' Sneakers,Dsquared2,350,https://cdn-images.farfetch-contents.com/14/59/19/58/14591958_22380391_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-251-sneakers-item-14585545.aspx
Dsquared2 '251' Sneakers,Dsquared2,325,https://cdn-images.farfetch-contents.com/14/59/19/58/14591958_22380398_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-251-sneakers-item-14585543.aspx
Dsquared2 Pantoletten mit Tiger,Dsquared2,200,https://cdn-images.farfetch-contents.com/14/59/19/55/14591955_22461923_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-pantoletten-mit-tiger-item-14585537.aspx
Dsquared2 'D2' Pantoletten mit Print,Dsquared2,283,https://cdn-images.farfetch-contents.com/14/59/19/55/14591955_22461924_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-d2-pantoletten-mit-print-item-14585535.aspx
Dsquared2 'Bumpy 551' Sneakers,Dsquared2,435,https://cdn-images.farfetch-contents.com/14/59/19/49/14591949_22376911_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-bumpy-551-sneakers-item-14585519.aspx
Dsquared2 Schnürschuhe mit dicker Sohle,Dsquared2,465,https://cdn-images.farfetch-contents.com/14/59/19/49/14591949_22376913_300.jpg,https://www.farfetch.com/de/shopping/men/dsquared2-schnurschuhe-mit-dicker-sohle-item-14585499.aspx
Santoni Sneakers mit Ombré-Optik,Santoni,360,https://cdn-images.farfetch-contents.com/14/59/19/48/14591948_22378131_300.jpg,https://www.farfetch.com/de/shopping/men/santoni-sneakers-mit-ombre-optik-item-14583709.aspx
Tod's 'T' Sneakers mit Schnürung,Tod's,490,https://cdn-images.farfetch-contents.com/14/59/19/48/14591948_22378133_300.jpg,https://www.farfetch.com/de/shopping/men/tods-t-sneakers-mit-schnurung-item-14583681.aspx
Tod's Derby-Schuhe mit Schnalle,Tod's,932,https://cdn-images.farfetch-contents.com/14/59/18/60/14591860_22375112_300.jpg,https://www.farfetch.com/de/shopping/men/tods-derby-schuhe-mit-schnalle-item-14583671.aspx
Nike 'Air Max 200' Sneakers,Nike,143,https://cdn-images.farfetch-contents.com/14/59/18/60/14591860_22375114_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-200-sneakers-item-14583582.aspx
Converse 'Chuck 70' High-Top-Sneakers,Converse,80,https://cdn-images.farfetch-contents.com/14/59/14/66/14591466_22461919_300.jpg,https://www.farfetch.com/de/shopping/men/converse-chuck-70-high-top-sneakers-item-14583074.aspx
Nike Nike x Undefeated 'Kobe 1 Protro PE' Sneakers,Nike,1495,https://cdn-images.farfetch-contents.com/14/59/14/66/14591466_22461920_300.jpg,https://www.farfetch.com/de/shopping/men/nike-nike-x-undefeated-kobe-1-protro-pe-sneakers-item-14581709.aspx
Timberland '6-Inch Premium' Schnürstiefel,Timberland,246,https://cdn-images.farfetch-contents.com/14/59/08/57/14590857_26400768_300.jpg,https://www.farfetch.com/de/shopping/men/timberland-6-inch-premium-schnurstiefel-item-14581392.aspx
Reebok 'Insta Pump' Sneakers,Reebok,192,https://cdn-images.farfetch-contents.com/14/59/08/57/14590857_26400769_300.jpg,https://www.farfetch.com/de/shopping/men/reebok-insta-pump-sneakers-item-14581184.aspx
Guidi Stiefel mit Reißverschluss,Guidi,1125,https://cdn-images.farfetch-contents.com/14/59/04/27/14590427_22477729_300.jpg,https://www.farfetch.com/de/shopping/men/guidi-stiefel-mit-reiverschluss-item-14581025.aspx
Nike 'Kyrie 5 Bandulu EP' Sneakers,Nike,274,https://cdn-images.farfetch-contents.com/14/59/04/27/14590427_22477730_300.jpg,https://www.farfetch.com/de/shopping/men/nike-kyrie-5-bandulu-ep-sneakers-item-14578575.aspx
Premiata 'Sharky' Sneakers,Premiata,370,https://cdn-images.farfetch-contents.com/14/59/04/18/14590418_22477679_300.jpg,https://www.farfetch.com/de/shopping/men/premiata-sharky-sneakers-item-14578527.aspx
Sebago Loafer aus Wildleder,Sebago,158,https://cdn-images.farfetch-contents.com/14/59/04/18/14590418_22477681_300.jpg,https://www.farfetch.com/de/shopping/men/sebago-loafer-aus-wildleder-item-14578170.aspx
Premiata 'Drake' Sneakers,Premiata,370,https://cdn-images.farfetch-contents.com/14/58/99/93/14589993_22864692_300.jpg,https://www.farfetch.com/de/shopping/men/premiata-drake-sneakers-item-14578056.aspx
Nike 'Dunk Low Pro SB' Sneakers,Nike,1376,https://cdn-images.farfetch-contents.com/14/58/99/93/14589993_22864696_300.jpg,https://www.farfetch.com/de/shopping/men/nike-dunk-low-pro-sb-sneakers-item-14577654.aspx
Nike 'Air Max Plus TN SE' Sneakers,Nike,173,https://cdn-images.farfetch-contents.com/14/58/96/61/14589661_22441462_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-plus-tn-se-sneakers-item-14577651.aspx
New Balance '997' Sneakers,New Balance,192,https://cdn-images.farfetch-contents.com/14/58/96/61/14589661_22441464_300.jpg,https://www.farfetch.com/de/shopping/men/new-balance-997-sneakers-item-14577649.aspx
Nike 'Air Max 90 Essential' Sneakers,Nike,136,https://cdn-images.farfetch-contents.com/14/58/93/06/14589306_24622706_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-90-essential-sneakers-item-14577643.aspx
Gucci Chelsea-Boots im Hiking-Look,Gucci,790,https://cdn-images.farfetch-contents.com/14/58/93/06/14589306_24622710_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-chelsea-boots-im-hiking-look-item-14575799.aspx
Gucci 'Ace' Sneakers,Gucci,590,https://cdn-images.farfetch-contents.com/14/58/91/12/14589112_22420188_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-sneakers-item-14575792.aspx
Gucci 'Ace' Sneakers,Gucci,520,https://cdn-images.farfetch-contents.com/14/58/91/12/14589112_22420190_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-sneakers-item-14575774.aspx
Gucci Loafer mit GG,Gucci,582,https://cdn-images.farfetch-contents.com/14/58/90/04/14589004_22490732_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-loafer-mit-gg-item-14575728.aspx
Gucci 'Ace' Sneakers,Gucci,650,https://cdn-images.farfetch-contents.com/14/58/90/04/14589004_22490733_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-sneakers-item-14575726.aspx
Gucci 'Ace' Sneakers,Gucci,590,https://cdn-images.farfetch-contents.com/14/58/90/02/14589002_22378994_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-ace-sneakers-item-14575640.aspx
Gucci Loafer mit GG,Gucci,690,https://cdn-images.farfetch-contents.com/14/58/90/02/14589002_22378998_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-loafer-mit-gg-item-14575634.aspx
Gucci Loafer mit Webstreifen,Gucci,690,https://cdn-images.farfetch-contents.com/14/58/90/01/14589001_22490728_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-loafer-mit-webstreifen-item-14575633.aspx
Gucci 'Rhyton' Sneakers,Gucci,790,https://cdn-images.farfetch-contents.com/14/58/90/01/14589001_22490729_300.jpg,https://www.farfetch.com/de/shopping/men/gucci-rhyton-sneakers-item-14575632.aspx
Converse Converse x Ambush High-Top-Sneakers,Converse,392,https://cdn-images.farfetch-contents.com/14/58/87/84/14588784_22404026_300.jpg,https://www.farfetch.com/de/shopping/men/converse-converse-x-ambush-high-top-sneakers-item-14575114.aspx
Converse 'Snakequins Chuck 70' High-Top-Sneakers,Converse,68,https://cdn-images.farfetch-contents.com/14/58/87/84/14588784_22404028_300.jpg,https://www.farfetch.com/de/shopping/men/converse-snakequins-chuck-70-high-top-sneakers-item-14575113.aspx
Converse Converse x Ambush High-Top-Sneakers,Converse,766,https://cdn-images.farfetch-contents.com/14/58/85/49/14588549_22559238_300.jpg,https://www.farfetch.com/de/shopping/men/converse-converse-x-ambush-high-top-sneakers-item-14575073.aspx
Converse 'Snakequins Pro' High-Top-Sneakers,Converse,101,https://cdn-images.farfetch-contents.com/14/58/85/49/14588549_22559239_300.jpg,https://www.farfetch.com/de/shopping/men/converse-snakequins-pro-high-top-sneakers-item-14574688.aspx
Nike 'Internationalist' Sneakers,Nike,89,https://cdn-images.farfetch-contents.com/14/58/83/55/14588355_22380270_300.jpg,https://www.farfetch.com/de/shopping/men/nike-internationalist-sneakers-item-14574327.aspx
Koio 'Avalanche' Sneakers,Koio,467,https://cdn-images.farfetch-contents.com/14/58/83/55/14588355_22380277_300.jpg,https://www.farfetch.com/de/shopping/men/koio-avalanche-sneakers-item-14573690.aspx
Koio 'Tempo' Sneakers,Koio,349,https://cdn-images.farfetch-contents.com/14/58/66/51/14586651_22424575_300.jpg,https://www.farfetch.com/de/shopping/men/koio-tempo-sneakers-item-14573689.aspx
Koio 'Capri Avio' Sneakers,Koio,349,https://cdn-images.farfetch-contents.com/14/58/66/51/14586651_22424577_300.jpg,https://www.farfetch.com/de/shopping/men/koio-capri-avio-sneakers-item-14573687.aspx
Koio 'Avalanche' Sneakers,Koio,467,https://cdn-images.farfetch-contents.com/14/58/55/57/14585557_22534333_300.jpg,https://www.farfetch.com/de/shopping/men/koio-avalanche-sneakers-item-14573685.aspx
Koio 'Avalanche' Sneakers,Koio,467,https://cdn-images.farfetch-contents.com/14/58/55/57/14585557_22534341_300.jpg,https://www.farfetch.com/de/shopping/men/koio-avalanche-sneakers-item-14573684.aspx
Koio 'Primo Triple' High-Top-Sneakers,Koio,419,https://cdn-images.farfetch-contents.com/14/58/55/45/14585545_24969303_300.jpg,https://www.farfetch.com/de/shopping/men/koio-primo-triple-high-top-sneakers-item-14573683.aspx
Jordan 'Air Jordan 1' Sneakers,Jordan,323,https://cdn-images.farfetch-contents.com/14/58/55/45/14585545_24969302_300.jpg,https://www.farfetch.com/de/shopping/men/jordan-air-jordan-1-sneakers-item-14573503.aspx
Nike 'Air Max Tailwind IV' Sneakers,Nike,109,https://cdn-images.farfetch-contents.com/14/58/55/43/14585543_24944460_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-tailwind-iv-sneakers-item-14573442.aspx
Nike 'Air Max 95' Sneakers,Nike,205,https://cdn-images.farfetch-contents.com/14/58/55/43/14585543_24944461_300.jpg,https://www.farfetch.com/de/shopping/men/nike-air-max-95-sneakers-item-14573435.aspx
Nike 'React Presto' Sneakers,Nike,136,https://cdn-images.farfetch-contents.com/14/58/55/37/14585537_22483751_300.jpg,https://www.farfetch.com/de/shopping/men/nike-react-presto-sneakers-item-14573430.aspx
